"user";"revenue";"units";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad";"dia"
9463;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";59054;NA
6848;"NULL";"NULL";"187882";0;296;2;"0.222222222222";"0.222222222222";"0.4";"5.0";"ipad";"438.0";188179;145
2561;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"ipad";"NULL";145731;NA
6502;"NULL";"NULL";"13988";0;1015;5;"0.4";"0.444444444444";"0.818181818182";"11.0";"iphone";"2415.75";21600;147
1012;"NULL";"NULL";"189804";0;412;2;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"iphone";"25361.0";190217;145
9359;"NULL";"NULL";"93112";-1;75;2;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"126.0";93188;146
3164;"NULL";"NULL";"195495";0;1866;2;"0.4";"0.4";"0.909090909091";"11.0";"ipad";"9188.0";205101;145
7758;"NULL";"NULL";"146400";-1;30;3;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"27.0";146450;146
6348;"NULL";"NULL";"107914";0;5209;6;"0.666666666667";"0.666666666667";"0.730769230769";"26.0";"ipad";"17034.4";184181;146
3779;"NULL";"NULL";"NULL";-1;0;1;"NULL";"0.222222222222";"NULL";"NULL";"ipad";"NULL";151452;NA
9405;"NULL";"NULL";"6999";0;2084;1;"0.288888888889";"0.444444444444";"0.777777777778";"9.0";"iphone";"NULL";9084;147
6602;"NULL";"NULL";"NULL";0;0;1;"0.288888888889";"0.288888888889";"0.7";"10.0";"iphone";"NULL";142744;NA
9505;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";48009;NA
5971;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";73071;NA
5396;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"NULL";30634;NA
1974;"NULL";"NULL";"35265";-1;323;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";35589;147
6308;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";34352;NA
7695;"NULL";"NULL";"25174";0;7214;5;"0.422222222222";"0.511111111111";"0.583333333333";"60.0";"ipod";"11793.75";73107;147
9147;"NULL";"NULL";"4866";0;10059;26;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"2395.92";64681;147
5413;"NULL";"NULL";"161475";0;1546;1;"0.333333333333";"0.333333333333";"0.8";"10.0";"iphone";"NULL";163022;146
2251;"NULL";"NULL";"15297";0;3983;9;"0.444444444444";"0.444444444444";"0.516129032258";"31.0";"iphone";"12632.625";116936;147
2755;"NULL";"NULL";"17152";0;22863;44;"0.888888888889";"0.888888888889";"0.453333333333";"75.0";"iphone";"5535.86046512";255968;147
5446;"NULL";"NULL";"16375";0;2625;2;"0.4";"0.444444444444";"0.608695652174";"23.0";"iphone";"8097.0";25902;147
4344;"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.857142857143";"7.0";"iphone";"NULL";146360;NA
7739;"NULL";"NULL";"109232";0;4175;1;"0.377777777778";"0.377777777778";"0.642857142857";"14.0";"ipad";"NULL";113408;146
8917;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"ipad";"NULL";120370;NA
1674;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"NULL";92445;NA
7821;"NULL";"NULL";"89446";0;2511;7;"0.333333333333";"0.333333333333";"0.7";"10.0";"ipad";"13746.3333333";165634;146
6288;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";74605;NA
7219;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.8";"5.0";"iphone";"NULL";213355;NA
1096;"NULL";"NULL";"76963";-1;175;1;"0.155555555556";"0.177777777778";"1.0";"2.0";"iphone";"NULL";77139;147
5760;"NULL";"NULL";"23248";0;16;3;"0.288888888889";"0.288888888889";"0.8";"10.0";"iphone";"33.5";23282;147
5576;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";180108;NA
1102;"NULL";"NULL";"1839";0;246;2;"0.177777777778";"0.222222222222";"1.0";"3.0";"iphone";"49.0";2125;147
4590;"NULL";"NULL";"217831";0;468;2;"0.177777777778";"0.177777777778";"0.333333333333";"6.0";"iphone";"541.0";218300;145
1690;"NULL";"NULL";"200401";0;436;2;"0.266666666667";"0.266666666667";"0.8";"5.0";"ipad";"457.0";200838;145
374;"NULL";"NULL";"106909";0;468;1;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"NULL";107378;146
4907;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";19199;NA
6708;"NULL";"NULL";"132577";1;241;2;"0.288888888889";"0.288888888889";"0.636363636364";"11.0";"ipad";"319.0";132819;146
8750;"NULL";"NULL";"23091";1;7668;14;"0.6";"0.688888888889";"0.666666666667";"27.0";"iphone";"14534.7692308";212685;147
9551;"NULL";"NULL";"20130";0;367;1;"0.266666666667";"0.288888888889";"0.571428571429";"7.0";"iphone";"NULL";20498;147
1238;"NULL";"NULL";"27410";0;2868;2;"0.333333333333";"0.4";"0.727272727273";"11.0";"iphone";"134184.0";162759;147
8303;"NULL";"NULL";"19324";-1;235;1;"0.155555555556";"0.4";"0.5";"2.0";"iphone";"NULL";19560;147
2104;"NULL";"NULL";"30446";0;834;1;"0.288888888889";"0.311111111111";"0.888888888889";"9.0";"iphone";"NULL";31281;147
1602;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipod";"NULL";32112;NA
5999;"NULL";"NULL";"56910";0;4704;3;"0.511111111111";"0.511111111111";"0.590909090909";"22.0";"ipad";"12659.0";71469;147
9416;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";199651;NA
9424;"NULL";"NULL";"45532";-1;190;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";45723;147
2595;"NULL";"NULL";"12948";0;9173;15;"0.711111111111";"0.888888888889";"0.724137931034";"29.0";"iphone";"12668.1428571";190434;147
6085;"NULL";"NULL";"1027";0;5081;5;"0.444444444444";"0.733333333333";"0.631578947368";"19.0";"ipad";"21536.0";89983;147
965;"NULL";"NULL";"187689";0;2351;8;"0.288888888889";"0.288888888889";"0.416666666667";"24.0";"iphone";"1900.57142857";197087;145
6175;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.857142857143";"7.0";"iphone";"NULL";52742;NA
7694;"NULL";"NULL";"109176";0;970;4;"0.311111111111";"0.466666666667";"0.888888888889";"9.0";"iphone";"14275.3333333";152276;146
7997;"NULL";"NULL";"123578";0;350;2;"0.222222222222";"0.222222222222";"0.5";"8.0";"iphone";"447.0";123929;146
4691;"NULL";"NULL";"102180";-1;174;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";102355;146
6589;"NULL";"NULL";"20756";0;592;5;"0.288888888889";"0.288888888889";"0.846153846154";"13.0";"ipad";"642.75";23235;147
7583;"NULL";"NULL";"60861";0;11233;13;"0.888888888889";"1.11111111111";"0.575342465753";"73.0";"iphone";"7420.58333333";149913;147
8344;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";85940;NA
3808;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";9656;NA
7734;"NULL";"NULL";"116238";-1;185;2;"0.155555555556";"0.155555555556";"0.333333333333";"3.0";"iphone";"7835.0";116424;146
6445;"NULL";"NULL";"175064";0;2748;4;"0.4";"0.533333333333";"0.541666666667";"24.0";"ipod";"10479.3333333";207165;145
118;"NULL";"NULL";"37014";0;10130;32;"0.288888888889";"0.333333333333";"0.246753246753";"77.0";"ipad";"2885.93548387";126537;147
8031;"NULL";"NULL";"185034";0;8607;4;"0.288888888889";"0.288888888889";"0.285714285714";"21.0";"ipad";"56828.3333333";195867;145
8688;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";233627;NA
8730;"NULL";"NULL";"193392";0;68;2;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"97.0";193461;145
9327;"NULL";"NULL";"205586";0;861;1;"0.177777777778";"0.177777777778";"0.25";"8.0";"ipad";"NULL";206448;145
1850;"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.916666666667";"12.0";"iphone";"NULL";75715;NA
5531;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";196060;NA
2407;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";146896;NA
935;"NULL";"NULL";"202207";0;2375;2;"0.444444444444";"0.444444444444";"0.909090909091";"11.0";"ipad";"1293.0";205124;145
1328;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";47879;NA
9632;"NULL";"NULL";"80436";1;1733;4;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"iphone";"29645.3333333";169617;147
4496;"NULL";"NULL";"189841";-1;4;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"40.0";189846;145
7952;"NULL";"NULL";"NULL";0;0;1;"0.444444444444";"0.444444444444";"1.0";"8.0";"iphone";"NULL";162569;NA
7569;"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.888888888889";"9.0";"iphone";"NULL";28656;NA
5183;"NULL";"NULL";"118002";1;999;5;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"33075.25";250386;146
9309;"NULL";"NULL";"187575";0;1946;2;"0.4";"0.4";"0.833333333333";"12.0";"ipad";"90930.0";189522;145
362;"NULL";"NULL";"47615";0;989;4;"0.4";"0.4";"0.722222222222";"18.0";"ipad";"31052.0";110864;147
8070;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";206709;NA
1245;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";247594;NA
1946;"NULL";"NULL";"21207";0;4102;6;"0.511111111111";"0.733333333333";"0.615384615385";"26.0";"iphone";"16865.2";106993;147
9935;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";18955;NA
2059;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";206924;NA
9022;"NULL";"NULL";"108713";1;4529;4;"0.4";"0.444444444444";"0.4";"20.0";"iphone";"14281.6666667";151996;146
5686;"NULL";"NULL";"180960";0;3120;3;"0.444444444444";"0.511111111111";"0.695652173913";"23.0";"ipad";"28116.0";238499;145
4678;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";191008;NA
3893;"NULL";"NULL";"191420";0;2398;3;"0.333333333333";"0.333333333333";"0.866666666667";"15.0";"iphone";"6507.5";193884;145
5685;"NULL";"NULL";"71067";0;10763;67;"0.777777777778";"0.888888888889";"0.584905660377";"53.0";"iphone";"2673.95454545";247599;147
5376;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";111882;NA
7280;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";45522;NA
8597;"NULL";"NULL";"49772";0;29;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"40.0";49802;147
2473;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";37597;NA
9996;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";44035;NA
1455;"NULL";"NULL";"91553";0;108;2;"0.222222222222";"0.222222222222";"0.833333333333";"6.0";"ipad";"975.0";91662;146
8200;"NULL";"NULL";"92553";0;3225;2;"0.444444444444";"0.444444444444";"0.785714285714";"14.0";"ipad";"79349.0";173363;146
6948;"NULL";"NULL";"103066";0;9323;10;"0.888888888889";"1.11111111111";"0.612244897959";"49.0";"iphone";"2255.66666667";124008;146
2331;"NULL";"NULL";"252746";-1;21;2;"NULL";"0.133333333333";"NULL";"NULL";"iphone";"1634.0";254387;145
8395;"NULL";"NULL";"26517";0;4581;8;"0.511111111111";"0.511111111111";"0.576271186441";"59.0";"iphone";"31075.4285714";243988;147
8404;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"NULL";164129;NA
4366;"NULL";"NULL";"120150";0;1399;4;"0.333333333333";"0.333333333333";"0.909090909091";"11.0";"ipad";"70452.6666667";239757;146
7496;"NULL";"NULL";"20962";0;3293;5;"0.444444444444";"0.511111111111";"0.923076923077";"13.0";"iphone";"26427.25";127007;147
5280;"NULL";"NULL";"77060";0;0;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"43.0";77061;147
2709;"NULL";"NULL";"108977";-1;1123;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"916.0";110148;146
1803;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"ipad";"NULL";107753;NA
4960;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"NULL";169209;NA
1549;"NULL";"NULL";"18080";0;4020;3;"0.266666666667";"0.444444444444";"0.6";"10.0";"iphone";"86775.5";192149;147
1664;"NULL";"NULL";"4636";-1;1298;8;"0.222222222222";"0.444444444444";"0.25";"16.0";"ipad";"16761.5714286";221794;147
9354;"NULL";"NULL";"2641";0;25932;15;"0.888888888889";"1.0";"0.545454545455";"55.0";"iphone";"13855.2857143";196617;147
7723;"NULL";"NULL";"30910";0;6164;4;"0.488888888889";"0.555555555556";"0.652173913043";"23.0";"iphone";"57061.6666667";204897;147
6397;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";107258;NA
542;"NULL";"NULL";"160328";-1;134;2;"0.177777777778";"0.177777777778";"0.333333333333";"3.0";"iphone";"63268.0";160463;146
534;"NULL";"NULL";"128904";0;119;3;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"46252.5";129047;146
3284;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.357142857143";"14.0";"ipad";"NULL";73066;NA
4553;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"iphone";"NULL";190617;NA
9455;"NULL";"NULL";"159069";-1;183;3;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"46765.0";159357;146
4114;"NULL";"NULL";"5235";-1;1554;3;"0.377777777778";"0.4";"0.346153846154";"26.0";"ipod";"10090.0";26782;147
6084;"NULL";"NULL";"209913";-1;322;2;"0.155555555556";"0.222222222222";"1.0";"2.0";"iphone";"3361.0";213277;145
6325;"NULL";"NULL";"8200";0;1300;5;"0.288888888889";"0.288888888889";"0.636363636364";"11.0";"iphone";"2292.75";17351;147
3423;"NULL";"NULL";"216148";0;548;2;"0.177777777778";"0.177777777778";"0.375";"8.0";"iphone";"27759.0";216697;145
6873;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";85456;NA
134;"NULL";"NULL";"NULL";0;0;2;"0.177777777778";"0.177777777778";"1.0";"4.0";"iphone";"162743.0";207701;NA
4738;"NULL";"NULL";"187675";1;1185;3;"0.222222222222";"0.222222222222";"0.833333333333";"6.0";"iphone";"19415.0";208275;145
9216;"NULL";"NULL";"5224";0;4288;8;"0.444444444444";"0.444444444444";"0.7";"20.0";"iphone";"13534.5714286";99972;147
2937;"NULL";"NULL";"167645";0;318;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"NULL";167964;146
8052;"NULL";"NULL";"115616";0;4399;3;"0.333333333333";"0.444444444444";"0.416666666667";"12.0";"iphone";"69589.0";255383;146
9849;"NULL";"NULL";"44182";0;2693;7;"0.333333333333";"0.333333333333";"0.35";"20.0";"iphone";"15547.3333333";137712;147
9382;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";94131;NA
9062;"NULL";"NULL";"NULL";0;0;1;"0.377777777778";"0.377777777778";"0.7";"20.0";"iphone";"NULL";203315;NA
5881;"NULL";"NULL";"3826";0;1292;4;"0.333333333333";"0.444444444444";"0.7";"10.0";"iphone";"4382.0";17332;147
1134;"NULL";"NULL";"81918";0;2712;4;"0.444444444444";"0.444444444444";"1.0";"11.0";"iphone";"56152.6666667";251441;147
8547;"NULL";"NULL";"14877";0;1943;3;"0.355555555556";"0.555555555556";"0.666666666667";"12.0";"iphone";"82647.0";181590;147
2497;"NULL";"NULL";"3653";-1;198;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";3852;147
737;"NULL";"NULL";"186993";1;3531;8;"0.333333333333";"0.333333333333";"0.346153846154";"26.0";"iphone";"10577.2857143";200343;145
5430;"NULL";"NULL";"136789";-1;158;4;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"1166.66666667";139014;146
3707;"NULL";"NULL";"20929";0;1816;2;"0.311111111111";"0.4";"0.666666666667";"18.0";"ipad";"87947.0";109157;147
1656;"NULL";"NULL";"46099";0;753;1;"0.222222222222";"0.4";"1.0";"3.0";"iphone";"NULL";46853;147
9953;"NULL";"NULL";"72337";0;1029;4;"0.266666666667";"0.555555555556";"0.857142857143";"7.0";"iphone";"2247.66666667";79491;147
9989;"NULL";"NULL";"194867";0;539;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"43787.5";196010;145
7960;"NULL";"NULL";"194820";0;1689;7;"0.311111111111";"0.311111111111";"0.714285714286";"14.0";"iphone";"2153.0";207629;145
3961;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"NULL";194791;NA
1520;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.222222222222";"1.0";"3.0";"ipad";"NULL";60615;NA
17;"NULL";"NULL";"140251";-1;21;1;"0.133333333333";"0.222222222222";"NULL";"NULL";"ipad";"NULL";140273;146
2739;"NULL";"NULL";"99264";0;6577;8;"0.666666666667";"0.666666666667";"0.529411764706";"34.0";"iphone";"24810.0";215335;146
2228;"NULL";"NULL";"81375";0;3604;7;"0.444444444444";"0.466666666667";"0.916666666667";"12.0";"iphone";"15246.6666667";172957;147
3311;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";79813;NA
884;"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.75";"4.0";"iphone";"NULL";95156;NA
1875;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"NULL";30254;NA
8020;"NULL";"NULL";"34404";0;1477;4;"0.311111111111";"0.511111111111";"0.8";"15.0";"iphone";"29218.3333333";122342;147
8062;"NULL";"NULL";"93607";0;3819;2;"0.444444444444";"0.444444444444";"1.0";"11.0";"iphone";"20259.0";115481;146
6194;"NULL";"NULL";"209241";1;136;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"159.0";209378;145
5394;"NULL";"NULL";"9815";0;380;2;"0.177777777778";"0.177777777778";"0.75";"4.0";"iphone";"6105.0";10196;147
1087;"NULL";"NULL";"57776";-1;767;3;"0.155555555556";"0.155555555556";"0.272727272727";"11.0";"iphone";"23892.0";97960;147
1376;"NULL";"NULL";"98349";0;2696;11;"0.222222222222";"0.222222222222";"0.333333333333";"9.0";"iphone";"19293.7";205384;146
9529;"NULL";"NULL";"139016";1;858;3;"0.266666666667";"0.266666666667";"0.714285714286";"7.0";"iphone";"14283.0";167432;146
512;"NULL";"NULL";"3160";0;1509;3;"0.288888888889";"0.288888888889";"0.857142857143";"7.0";"iphone";"644.5";4968;147
6210;"NULL";"NULL";"3708";0;4855;8;"0.4";"0.888888888889";"0.666666666667";"30.0";"iphone";"2386.71428571";21426;147
5790;"NULL";"NULL";"94063";0;6091;4;"0.222222222222";"0.333333333333";"0.6";"5.0";"ipad";"3092.33333333";103343;146
7088;"NULL";"NULL";"11619";0;7613;11;"0.333333333333";"0.333333333333";"0.666666666667";"12.0";"iphone";"18520.5";197040;147
1335;"NULL";"NULL";"6214";1;677;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"266.0";7170;147
1289;"NULL";"NULL";"165033";0;52;2;"0.155555555556";"0.155555555556";"0.4";"5.0";"iphone";"49257.0";165086;146
6686;"NULL";"NULL";"62277";0;2358;8;"0.222222222222";"0.222222222222";"0.214285714286";"14.0";"ipad";"28442.2857143";224589;147
9041;"NULL";"NULL";"24511";0;9419;20;"0.622222222222";"0.622222222222";"0.634615384615";"104.0";"iphone";"5078.63157895";121055;147
2003;"NULL";"NULL";"146823";-1;372;2;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"408.0";147196;146
9241;"NULL";"NULL";"38896";0;1821;6;"0.266666666667";"0.288888888889";"0.352941176471";"17.0";"iphone";"33896.8";208704;147
9368;"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.75";"4.0";"ipad";"NULL";47812;NA
5961;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";2908;NA
436;"NULL";"NULL";"22356";0;5399;18;"0.622222222222";"0.888888888889";"0.72972972973";"37.0";"iphone";"5181.29411765";111247;147
740;"NULL";"NULL";"36747";0;292;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"10737.0";37040;147
2205;"NULL";"NULL";"8281";-1;678;2;"0.288888888889";"0.333333333333";"1.0";"7.0";"iphone";"28298.0";36989;147
8172;"NULL";"NULL";"24803";0;1133;4;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"34269.3333333";109966;147
5179;"NULL";"NULL";"61681";0;10575;7;"0.555555555556";"0.555555555556";"0.653846153846";"26.0";"ipad";"38287.3333333";234736;147
3537;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";170251;NA
8171;"NULL";"NULL";"17428";-1;3361;14;"0.177777777778";"0.177777777778";"0.0909090909091";"33.0";"iphone";"8880.69230769";128073;147
7901;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"ipad";"NULL";4701;NA
1431;"NULL";"NULL";"203251";0;101;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"8744.0";203353;145
4236;"NULL";"NULL";"459";0;2973;2;"0.222222222222";"0.222222222222";"0.214285714286";"28.0";"ipad";"46150.0";48100;147
9862;"NULL";"NULL";"7238";0;7850;22;"0.333333333333";"0.333333333333";"0.358490566038";"53.0";"ipad";"9708.04761905";208395;147
7269;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";115350;NA
5570;"NULL";"NULL";"3236";0;2053;1;"0.333333333333";"0.444444444444";"0.818181818182";"11.0";"iphone";"NULL";5290;147
3530;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"NULL";88860;NA
8151;"NULL";"NULL";"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.5";"2.0";"ipad";"NULL";41835;NA
4918;"NULL";"NULL";"193250";0;119;6;"0.266666666667";"0.266666666667";"0.555555555556";"9.0";"iphone";"4416.6";208712;145
4752;"NULL";"NULL";"7198";0;11374;16;"0.355555555556";"0.822222222222";"0.692307692308";"13.0";"iphone";"9358.86666667";140466;147
2103;"NULL";"NULL";"158456";-1;299;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";158756;146
3023;"NULL";"NULL";"74974";0;5498;6;"0.466666666667";"0.666666666667";"0.866666666667";"15.0";"ipad";"36099.8";256263;147
4446;"NULL";"NULL";"81151";0;6812;8;"0.333333333333";"0.444444444444";"0.7";"10.0";"ipad";"23711.1428571";247249;147
5986;"NULL";"NULL";"18972";1;3997;6;"0.444444444444";"0.444444444444";"0.625";"24.0";"iphone";"22535.6";132715;147
316;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";105552;NA
6511;"NULL";"NULL";"192752";-1;146;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"2163.0";192899;145
4819;"NULL";"NULL";"65309";0;27134;25;"1.11111111111";"1.11111111111";"0.537313432836";"67.0";"iphone";"7856.0";254326;147
9730;"NULL";"NULL";"70405";0;372;3;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"42092.0";149720;147
9211;"NULL";"NULL";"37469";1;3733;11;"0.222222222222";"0.222222222222";"0.285714285714";"14.0";"ipad";"3186.1";69378;147
9556;"NULL";"NULL";"1945";0;6777;14;"0.666666666667";"0.888888888889";"0.283783783784";"74.0";"iphone";"19428.0769231";254512;147
5423;"NULL";"NULL";"212028";0;682;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"701.0";212711;145
6338;"NULL";"NULL";"131362";0;246;2;"0.266666666667";"0.266666666667";"0.454545454545";"11.0";"ipad";"440.0";131609;146
1396;"NULL";"NULL";"184080";1;271;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"311.0";184352;145
9991;"NULL";"NULL";"29817";0;3660;4;"0.488888888889";"0.555555555556";"0.684210526316";"19.0";"ipad";"41233.0";154830;147
8010;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";176561;NA
9469;"NULL";"NULL";"6050";0;14068;4;"0.733333333333";"0.888888888889";"0.558139534884";"43.0";"ipad";"13625.6666667";56518;147
981;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";80040;NA
6279;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipad";"NULL";249723;NA
5382;"NULL";"NULL";"123483";0;592;5;"0.177777777778";"0.177777777778";"0.4";"5.0";"ipod";"13491.75";177391;146
9023;"NULL";"NULL";"194984";0;1909;5;"0.444444444444";"0.444444444444";"0.647058823529";"17.0";"iphone";"11475.75";240720;145
7906;"NULL";"NULL";"80558";0;598;1;"0.266666666667";"0.266666666667";"0.8";"5.0";"iphone";"NULL";81157;147
7465;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";194067;NA
4418;"100.0";"4";"109951";0;11077;6;"0.888888888889";"0.888888888889";"0.350515463918";"97.0";"iphone";"18363.8";202288;146
7509;"NULL";"NULL";"103627";0;262;3;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"2580.5";103915;146
