"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad";"dia"
"21085";0;644;2;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"1401.0";21730;147
"59162";0;10737;12;"0.622222222222";0,622222222222;"0.439655172414";"116.0";"iphone";"15518.5454545";229871;147
"6741";0;1665;6;"0.444444444444";0,444444444444;"0.631578947368";"19.0";"iphone";"32784.4";170587;147
"256870";0;466;3;"0.222222222222";0,222222222222;"0.666666666667";"6.0";"ipad";"1883.0";257337;145
"7928";0;3049;2;"0.222222222222";0,222222222222;"0.75";"4.0";"ipad";"1417.0";11532;147
"1101";0;2671;5;"0.311111111111";0,422222222222;"0.44";"25.0";"iphone";"2943.75";12966;147
"NULL";0;0;1;"0.155555555556";0,155555555556;"0.5";"4.0";"ipad";"NULL";248214;NA
"98649";0;1206;3;"0.288888888889";0,288888888889;"0.875";"8.0";"iphone";"83231.5";244594;146
"246266";-1;551;3;"0.177777777778";0,177777777778;"0.2";"5.0";"ipad";"22260.0";247090;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";241407;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"1.0";"3.0";"ipod";"NULL";105652;NA
"10585";0;6138;10;"0.333333333333";0,444444444444;"0.357142857143";"28.0";"ipad";"18173.6666667";174273;147
"203";-1;2276;5;"0.177777777778";0,177777777778;"0.133333333333";"30.0";"ipad";"638.75";2733;147
"37536";0;676;1;"0.222222222222";0,822222222222;"1.0";"3.0";"iphone";"NULL";38213;147
"NULL";0;0;1;"0.266666666667";0,266666666667;"0.666666666667";"9.0";"iphone";"NULL";196020;NA
"NULL";1;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"ipad";"NULL";119903;NA
"188338";0;2041;6;"0.333333333333";0,333333333333;"0.571428571429";"14.0";"ipod";"1211.0";193198;145
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.538461538462";"13.0";"ipad";"NULL";22550;NA
"NULL";0;0;1;"0.333333333333";0,333333333333;"1.0";"7.0";"iphone";"NULL";69022;NA
"129859";-1;3698;33;"0.4";0,4;"0.5";"40.0";"iphone";"3270.84375";234508;146
"168809";0;139;2;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"23894.0";168949;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";178701;NA
"36856";-1;994;2;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"87229.0";124087;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";185878;NA
"202849";1;3165;4;"0.444444444444";0,444444444444;"0.8";"15.0";"iphone";"1302.0";206570;145
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"NULL";179601;NA
"NULL";1;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"NULL";18557;NA
"NULL";0;0;1;"0.444444444444";0,444444444444;"0.733333333333";"15.0";"ipad";"NULL";221819;NA
"210351";-1;1;2;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"18.0";210353;145
"167859";0;223;2;"0.177777777778";0,177777777778;"1.0";"3.0";"iphone";"6315.0";168083;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"0.5";"2.0";"ipad";"NULL";248980;NA
"200838";-1;151;2;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"434.0";200990;145
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.6";"5.0";"ipad";"NULL";250021;NA
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"ipad";"NULL";119270;NA
"103466";0;992;2;"0.177777777778";0,266666666667;"0.428571428571";"7.0";"ipad";"236.0";104563;146
"13569";0;296;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";13866;147
"100699";0;4667;3;"0.511111111111";0,666666666667;"0.62962962963";"27.0";"ipad";"46169.0";194063;146
"7956";0;2067;1;"0.222222222222";0,311111111111;"1.0";"3.0";"iphone";"NULL";10024;147
"13880";0;1228;2;"0.288888888889";0,288888888889;"1.0";"7.0";"iphone";"1404.0";15109;147
"59098";0;9103;6;"0.622222222222";0,622222222222;"0.544444444444";"90.0";"ipad";"33207.0";226151;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"ipad";"NULL";258033;NA
"NULL";1;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"ipad";"NULL";83743;NA
"72280";-1;129;3;"0.133333333333";0,133333333333;"0.5";"2.0";"iphone";"44517.0";161297;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";256217;NA
"18508";1;919;3;"0.288888888889";0,288888888889;"1.0";"7.0";"ipad";"2152.5";19446;147
"128238";-1;1;2;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"14220.0";128240;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";197869;NA
"17337";-1;200;1;"0.155555555556";0,333333333333;"0.333333333333";"3.0";"iphone";"NULL";17538;147
"88914";0;502;1;"0.177777777778";0,222222222222;"0.4";"5.0";"ipad";"NULL";89417;146
"NULL";0;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";3745;NA
"8467";-1;3;2;"0.155555555556";0,155555555556;"1.0";"2.0";"ipod";"20.0";8471;147
"NULL";-1;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";56352;NA
"76753";-1;132;2;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"211.0";76886;147
"14621";0;940;4;"0.311111111111";0,311111111111;"0.75";"16.0";"ipad";"5778.33333333";31951;147
"52802";0;804;2;"0.222222222222";0,222222222222;"0.5";"6.0";"ipad";"13194.0";66233;147
"NULL";-1;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";5462;NA
"26144";0;2001;1;"0.266666666667";0,288888888889;"0.5";"12.0";"iphone";"NULL";28146;147
"NULL";0;0;1;"0.2";0,2;"0.5";"6.0";"iphone";"NULL";251068;NA
"NULL";0;0;1;"0.155555555556";0,155555555556;"0.666666666667";"3.0";"iphone";"NULL";198765;NA
"NULL";0;0;1;"0.266666666667";0,266666666667;"0.416666666667";"12.0";"iphone";"NULL";257049;NA
"18378";0;2284;7;"0.444444444444";0,822222222222;"0.647058823529";"17.0";"iphone";"3042.33333333";36883;147
"21408";0;318;1;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"NULL";21727;147
"206804";0;295;2;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"13400.0";207100;145
"175718";-1;136;3;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"609.5";175964;145
"17914";0;1578;5;"0.333333333333";0,333333333333;"0.545454545455";"22.0";"iphone";"25276.0";101583;147
"133394";0;1098;3;"0.333333333333";0,333333333333;"0.375";"16.0";"iphone";"1438.0";136110;146
"81748";-1;133;2;"0.133333333333";0,222222222222;"1.0";"1.0";"iphone";"55460.0";137239;147
"NULL";-1;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";85061;NA
"95145";0;1062;4;"0.222222222222";0,222222222222;"1.0";"3.0";"ipad";"40125.6666667";182398;146
"42704";0;814;1;"0.266666666667";0,266666666667;"0.857142857143";"7.0";"ipad";"NULL";43519;147
"42878";0;3943;9;"0.444444444444";0,444444444444;"0.545454545455";"22.0";"iphone";"20559.5";208747;147
"10259";0;2159;5;"0.333333333333";0,333333333333;"0.777777777778";"9.0";"ipod";"21373.5";95798;147
"21126";0;5335;11;"0.444444444444";0,555555555556;"0.846153846154";"13.0";"iphone";"23538.1";256507;147
"58609";0;2052;3;"0.333333333333";0,333333333333;"0.625";"8.0";"iphone";"86874.5";233032;147
"215873";0;543;2;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"2694.0";216417;145
"145727";0;2972;5;"0.4";0,4;"0.666666666667";"15.0";"iphone";"15151.75";206669;146
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.5";"4.0";"ipad";"NULL";188474;NA
"16560";0;7020;5;"0.666666666667";0,711111111111;"0.678571428571";"28.0";"ipad";"52961.75";230465;147
"NULL";-1;0;1;"0.155555555556";0,155555555556;"0.5";"2.0";"iphone";"NULL";258060;NA
"206038";0;564;2;"0.222222222222";0,222222222222;"0.3";"10.0";"iphone";"664.0";206603;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";189818;NA
"119052";0;2624;3;"0.333333333333";0,333333333333;"0.6";"15.0";"iphone";"6508.0";132075;146
"1539";0;5757;11;"0.488888888889";0,555555555556;"0.608695652174";"23.0";"iphone";"10753.8";110250;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";53856;NA
"5548";-1;88;2;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"18.0";5655;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";165065;NA
"160464";0;2060;5;"0.288888888889";0,333333333333;"0.461538461538";"13.0";"iphone";"4707.25";179322;146
"53293";1;1198;5;"0.177777777778";0,177777777778;"0.285714285714";"7.0";"iphone";"43482.0";227324;147
"51151";1;459;2;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"481.0";51611;147
"14693";0;1652;3;"0.333333333333";0,333333333333;"0.421052631579";"19.0";"iphone";"2881.5";16404;147
"131379";0;621;5;"0.177777777778";0,177777777778;"0.714285714286";"7.0";"iphone";"3750.75";134077;146
"128359";1;2087;6;"0.155555555556";0,155555555556;"0.222222222222";"9.0";"iphone";"1093.0";133801;146
"47418";-1;1739;5;"0.133333333333";0,133333333333;"0.75";"4.0";"ipad";"28000.75";157432;147
"68635";0;6936;7;"0.222222222222";0,222222222222;"0.35";"40.0";"iphone";"24467.1666667";216279;147
"1271";0;1949;6;"0.333333333333";0,333333333333;"0.8";"10.0";"iphone";"890.4";6092;147
"17885";0;9713;12;"0.888888888889";1;"0.571428571429";"56.0";"iphone";"11273.9090909";142652;147
"48474";0;14185;14;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"15366.9230769";248557;147
"248765";0;137;2;"0.177777777778";0,177777777778;"0.6";"5.0";"iphone";"170.0";248903;145
"94868";1;1875;3;"0.4";0,4;"0.666666666667";"18.0";"ipad";"36559.5";96810;146
"52566";1;4807;14;"0.4";0,4;"0.410256410256";"39.0";"ipad";"6175.53846154";132472;147
"9090";0;2137;9;"0.333333333333";0,888888888889;"0.9";"10.0";"iphone";"9277.375";83231;147
"9952";0;759;3;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"90751.5";191460;147
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.4";"5.0";"iphone";"NULL";201552;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.75";"4.0";"ipad";"NULL";169503;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"2.0";"ipad";"NULL";169649;NA
"NULL";0;0;1;"0.155555555556";0,155555555556;"0.666666666667";"3.0";"ipod";"NULL";253270;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.666666666667";"3.0";"ipad";"NULL";228847;NA
"35907";0;1071;2;"0.222222222222";0,222222222222;"0.428571428571";"7.0";"iphone";"1134.0";36979;147
"NULL";-1;0;1;"0.155555555556";0,155555555556;"0.333333333333";"3.0";"iphone";"NULL";139254;NA
"NULL";0;0;1;"0.155555555556";0,155555555556;"0.666666666667";"3.0";"iphone";"NULL";103567;NA
"206028";0;2888;4;"0.444444444444";0,444444444444;"0.842105263158";"19.0";"iphone";"13572.6666667";246412;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";141342;NA
"605";0;2599;5;"0.4";0,444444444444;"0.5";"32.0";"iphone";"2006.25";9856;147
"80049";-1;154;1;"0.133333333333";0,155555555556;"NULL";"NULL";"ipod";"NULL";80204;147
"14376";0;9356;4;"0.444444444444";0,733333333333;"0.535714285714";"28.0";"ipad";"4016.66666667";32676;147
"NULL";0;0;1;"0.333333333333";0,333333333333;"0.875";"8.0";"ipad";"NULL";200836;NA
"141226";-1;13;2;"0.155555555556";0,155555555556;"0.5";"2.0";"iphone";"3584.0";141240;146
"109720";-1;131;2;"0.155555555556";0,155555555556;"0.5";"4.0";"iphone";"9986.0";109852;146
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.333333333333";"6.0";"ipad";"NULL";133960;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";241494;NA
"193036";0;1486;4;"0.333333333333";0,333333333333;"1.0";"7.0";"ipad";"3964.33333333";205379;145
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.7";"10.0";"iphone";"NULL";250554;NA
"15947";1;4014;4;"0.288888888889";0,4;"0.666666666667";"15.0";"ipad";"4390.33333333";29416;147
"106803";0;1374;8;"0.333333333333";0,333333333333;"0.470588235294";"17.0";"iphone";"22272.1428571";175875;146
"27639";0;3569;3;"0.355555555556";0,666666666667;"0.387096774194";"31.0";"ipod";"40511.5";110991;147
"54294";0;1590;6;"0.4";0,444444444444;"0.714285714286";"14.0";"iphone";"17074.2";139648;147
"43263";0;5981;6;"0.4";0,422222222222;"0.622641509434";"53.0";"ipad";"40357.4";246443;147
"112827";-1;1134;1;"0.155555555556";0,155555555556;"0.25";"4.0";"iphone";"NULL";113962;146
"202773";-1;1;2;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"24.0";202775;145
"105331";0;2222;3;"0.222222222222";0,444444444444;"0.115384615385";"26.0";"iphone";"13167.5";132574;146
"177993";-1;74;2;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"2946.0";178068;145
"94568";0;316;3;"0.177777777778";0,177777777778;"1.0";"4.0";"ipad";"8785.5";112114;146
"60631";0;2675;5;"0.288888888889";0,288888888889;"0.416666666667";"24.0";"iphone";"21890.75";87633;147
"165302";0;8176;4;"0.4";0,444444444444;"0.233333333333";"60.0";"ipad";"24442.0";239161;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipod";"NULL";16158;NA
"59183";0;2989;5;"0.333333333333";0,333333333333;"0.733333333333";"15.0";"iphone";"39599.0";217895;147
"15839";0;9035;3;"0.511111111111";0,511111111111;"0.8";"20.0";"ipad";"43672.5";103130;147
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.333333333333";"6.0";"ipad";"NULL";120077;NA
"36596";0;15325;31;"0.444444444444";0,444444444444;"0.147058823529";"68.0";"ipad";"6173.9";222301;147
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.875";"8.0";"iphone";"NULL";147766;NA
"18221";0;1568;10;"0.177777777778";0,222222222222;"0.4";"10.0";"iphone";"268.777777778";20609;147
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.4";"5.0";"iphone";"NULL";213110;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.5";"4.0";"iphone";"NULL";94095;NA
"176867";0;1243;2;"0.288888888889";0,288888888889;"0.444444444444";"18.0";"ipad";"1318.0";178111;145
"99471";0;1879;7;"0.288888888889";0,4;"0.388888888889";"18.0";"iphone";"3123.33333333";118442;146
"169678";0;2549;3;"0.488888888889";0,488888888889;"0.647058823529";"17.0";"iphone";"3559.0";176742;146
"191408";0;1975;2;"0.333333333333";0,333333333333;"0.875";"8.0";"iphone";"18079.0";210340;145
"NULL";0;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"ipad";"NULL";134319;NA
"79793";0;579;3;"0.177777777778";0,177777777778;"0.75";"4.0";"iphone";"876.5";80406;147
"NULL";0;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"ipad";"NULL";252506;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"0.5";"2.0";"iphone";"NULL";193062;NA
"180095";-1;140;1;"0.133333333333";0,155555555556;"1.0";"1.0";"iphone";"NULL";180236;145
"135028";0;945;2;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"73653.0";135974;146
"189622";0;6;2;"0.4";0,4;"0.833333333333";"12.0";"iphone";"68680.0";189629;145
"8728";1;4255;5;"0.266666666667";0,333333333333;"0.833333333333";"6.0";"ipad";"16635.25";75606;147
"11702";0;64;2;"0.2";0,2;"0.8";"5.0";"iphone";"3446.0";11767;147
"132997";0;989;4;"0.266666666667";0,266666666667;"0.555555555556";"9.0";"iphone";"13790.6666667";151484;146
"241439";0;3360;2;"0.333333333333";0,333333333333;"0.888888888889";"9.0";"iphone";"69058.0";244800;145
"NULL";0;0;1;"0.444444444444";0,444444444444;"0.916666666667";"12.0";"ipad";"NULL";259102;NA
"118225";0;405;1;"0.177777777778";0,333333333333;"0.666666666667";"3.0";"iphone";"NULL";118631;146
"NULL";1;0;1;"0.222222222222";0,222222222222;"1.0";"5.0";"iphone";"NULL";62323;NA
"254097";0;303;2;"0.2";0,2;"0.375";"8.0";"iphone";"2645.0";254401;145
"212990";1;1820;2;"0.222222222222";0,222222222222;"1.0";"3.0";"ipad";"269.0";214834;145
"4299";0;6839;17;"0.555555555556";0,622222222222;"0.380952380952";"42.0";"iphone";"10437.1875";171900;147
"1315";1;2157;7;"0.222222222222";0,266666666667;"0.5";"14.0";"iphone";"4682.33333333";29602;147
"252";0;4000;12;"0.333333333333";0,4;"0.261904761905";"42.0";"ipod";"16828.7272727";185407;147
"4926";0;2051;2;"0.288888888889";0,288888888889;"0.6875";"16.0";"ipad";"1949.0";208089;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";168429;NA
"42467";0;1815;4;"0.4";0,4;"0.846153846154";"13.0";"iphone";"32577.3333333";141117;147
"7376";0;2073;4;"0.311111111111";0,355555555556;"0.888888888889";"9.0";"iphone";"26688.0";87988;147
"113752";-1;102;2;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"181.0";113855;146
"13684";0;2164;4;"0.288888888889";0,822222222222;"0.636363636364";"11.0";"iphone";"11896.6666667";49779;147
"167982";0;1628;2;"0.444444444444";0,444444444444;"0.769230769231";"13.0";"ipad";"75221.0";169611;146
"84925";0;11676;14;"0.711111111111";0,777777777778;"0.298701298701";"77.0";"iphone";"7976.07692308";126433;147
"NULL";0;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";185899;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.666666666667";"3.0";"ipod";"NULL";198981;NA
"72140";1;10805;12;"0.777777777778";0,777777777778;"0.457627118644";"118.0";"iphone";"4861.45454545";124322;147
"NULL";0;0;1;"0.266666666667";0,266666666667;"1.0";"6.0";"iphone";"NULL";177327;NA
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.6";"5.0";"iphone";"NULL";24544;NA
"45345";0;112;2;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"134.0";45458;147
"4455";0;13217;11;"0.666666666667";0,822222222222;"0.413043478261";"46.0";"iphone";"17747.5";184774;147
"96236";1;266;2;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"316.0";96503;146
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";105809;NA
"188236";0;3;2;"0.2";0,2;"0.666666666667";"6.0";"ipod";"25.0";188240;145
"29703";0;973;3;"0.288888888889";0,288888888889;"0.538461538462";"13.0";"iphone";"8494.5";31661;147
"192981";0;2973;2;"0.333333333333";0,333333333333;"0.5";"14.0";"iphone";"121616.0";195955;145
"206504";0;385;4;"0.177777777778";0,177777777778;"1.0";"3.0";"iphone";"61834.0";216351;145
"142902";0;1297;3;"0.355555555556";0,355555555556;"0.470588235294";"17.0";"ipad";"85114.0";196431;146
"81663";-1;492;3;"0.177777777778";0,177777777778;"0.6";"5.0";"iphone";"55114.0";191931;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";16458;NA
"7084";0;4019;1;"0.333333333333";0,333333333333;"0.5";"18.0";"ipad";"NULL";11104;147
"29003";0;5314;4;"0.444444444444";0,622222222222;"0.7";"20.0";"iphone";"7296.0";52586;147
"253377";0;1945;3;"0.333333333333";0,333333333333;"0.785714285714";"14.0";"iphone";"1328.5";255444;145
"55136";0;10429;3;"0.555555555556";0,666666666667;"0.447368421053";"38.0";"ipad";"88241.0";237968;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";178232;NA
"195368";0;4986;3;"0.222222222222";0,4;"0.75";"4.0";"ipad";"5172.5";209944;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";165249;NA
"2334";0;1849;5;"0.444444444444";0,444444444444;"0.769230769231";"13.0";"ipad";"63362.75";255787;147
"NULL";0;0;1;"0.4";0,4;"0.714285714286";"14.0";"ipad";"NULL";7593;NA
"212356";0;901;2;"0.222222222222";0,222222222222;"0.444444444444";"9.0";"iphone";"71963.0";213258;145
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"NULL";245583;NA
"90257";0;3496;5;"0.444444444444";0,955555555556;"0.64";"25.0";"iphone";"6338.75";115618;146
"NULL";-1;0;1;"0.155555555556";0,155555555556;"0.666666666667";"3.0";"iphone";"NULL";149409;NA
"86450";0;7991;2;"0.511111111111";0,666666666667;"0.5625";"32.0";"iphone";"15933.0";103594;146
"170390";0;146;3;"0.288888888889";0,288888888889;"0.727272727273";"11.0";"ipod";"5779.5";176381;146
"NULL";0;0;1;"0.288888888889";0,288888888889;"0.888888888889";"9.0";"iphone";"NULL";217649;NA
"190058";-1;153;2;"0.155555555556";0,155555555556;"0.166666666667";"6.0";"iphone";"171111.0";190212;145
"245703";0;643;1;"0.222222222222";0,266666666667;"0.75";"4.0";"iphone";"NULL";246347;145
"70594";0;5843;2;"0.222222222222";0,222222222222;"0.5";"4.0";"ipad";"76890.0";151302;147
"385";0;26513;19;"0.933333333333";1;"0.685185185185";"54.0";"iphone";"9264.11111111";169590;147
"64752";0;1641;1;"0.288888888889";0,444444444444;"0.785714285714";"14.0";"ipad";"NULL";66394;147
"19069";0;10525;8;"0.622222222222";0,622222222222;"0.5125";"80.0";"ipod";"21071.2857143";169450;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"ipad";"NULL";180332;NA
"40863";0;4747;9;"0.444444444444";0,444444444444;"0.583333333333";"24.0";"iphone";"22719.5";224169;147
"214142";0;2463;2;"0.4";0,4;"0.65";"20.0";"ipad";"2517.0";216606;145
"37873";0;3947;4;"0.4";0,4;"0.289473684211";"38.0";"iphone";"56356.0";206981;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";95248;NA
"NULL";0;0;1;"0.2";0,2;"0.75";"4.0";"ipad";"NULL";201193;NA
"19990";-1;59;1;"0.133333333333";0,222222222222;"NULL";"NULL";"iphone";"NULL";20050;147
"6035";0;1993;3;"0.288888888889";0,777777777778;"0.777777777778";"9.0";"iphone";"20169.5";46427;147
"250102";0;1594;3;"0.222222222222";0,222222222222;"0.25";"8.0";"ipad";"3253.5";256561;145
"180431";0;1155;2;"0.333333333333";0,333333333333;"0.357142857143";"14.0";"ipad";"175486.0";181587;145
"92151";0;4568;9;"0.222222222222";0,222222222222;"0.2";"15.0";"iphone";"20273.25";254341;146
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"ipod";"NULL";111095;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";233731;NA
"92812";0;1223;3;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"81370.0";255857;146
"23440";0;2350;6;"0.444444444444";0,444444444444;"0.785714285714";"14.0";"iphone";"32219.4";184508;147
"14913";0;1934;4;"0.333333333333";0,888888888889;"0.666666666667";"12.0";"iphone";"26036.0";99892;147
"1223";0;17224;33;"0.733333333333";0,733333333333;"0.415094339623";"53.0";"iphone";"3879.96875";125441;147
"NULL";-1;0;1;"0.133333333333";0,133333333333;"1.0";"1.0";"iphone";"NULL";127638;NA
"18950";0;1794;6;"0.222222222222";0,444444444444;"0.75";"4.0";"iphone";"5436.6";46659;147
"42514";-1;234;2;"0.155555555556";0,155555555556;"0.4";"5.0";"ipad";"29235.0";42749;147
"25087";0;12197;10;"0.888888888889";1;"0.272727272727";"99.0";"iphone";"20264.3333333";210101;147
"37081";0;2225;6;"0.4";0,444444444444;"0.666666666667";"21.0";"iphone";"14718.2";111178;147
"212920";0;1495;3;"0.333333333333";0,333333333333;"0.769230769231";"13.0";"ipad";"3791.0";215398;145
"NULL";0;0;1;"0.222222222222";0,222222222222;"1.0";"3.0";"iphone";"NULL";131288;NA
"90464";1;1703;4;"0.222222222222";0,711111111111;"1.0";"3.0";"ipad";"23212.6666667";161190;146
"NULL";0;0;1;"0.222222222222";0,222222222222;"0.75";"4.0";"ipad";"NULL";245209;NA
"207683";0;2809;6;"0.444444444444";0,444444444444;"0.857142857143";"14.0";"iphone";"9369.8";254471;145
"181854";-1;188;3;"0.155555555556";0,155555555556;"0.5";"2.0";"iphone";"74132.5";182103;145
"15847";-1;256;1;"0.155555555556";0,222222222222;"1.0";"2.0";"iphone";"NULL";16104;147
"12522";0;7396;13;"0.555555555556";0,733333333333;"0.576923076923";"26.0";"iphone";"9299.58333333";124401;147
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.333333333333";"6.0";"iphone";"NULL";213457;NA
"41218";1;23747;10;"0.888888888889";1;"0.384615384615";"78.0";"iphone";"18751.2222222";211706;147
"16477";0;3227;8;"0.222222222222";0,222222222222;"0.294117647059";"17.0";"ipad";"14189.7142857";115807;147
"9806";0;2635;1;"0.355555555556";0,8;"0.7";"10.0";"ipad";"NULL";12442;147
"178094";0;1759;2;"0.333333333333";0,333333333333;"0.666666666667";"12.0";"ipad";"4772.0";179854;145
"50819";0;1862;2;"0.222222222222";0,333333333333;"0.75";"4.0";"iphone";"70617.0";122304;147
"45682";0;8167;14;"0.555555555556";0,666666666667;"0.529411764706";"34.0";"iphone";"13754.1538462";225233;147
"16391";1;956;7;"0.222222222222";0,266666666667;"0.5";"6.0";"iphone";"17653.8333333";122320;147
"223537";0;2922;3;"0.266666666667";0,266666666667;"0.666666666667";"9.0";"iphone";"40568.5";226460;145
"249207";0;782;2;"0.266666666667";0,266666666667;"0.571428571429";"7.0";"ipad";"903.0";249990;145
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"ipad";"NULL";56344;NA
"11722";0;12854;16;"0.888888888889";1;"0.432835820896";"67.0";"iphone";"12684.8";202778;147
"NULL";0;0;1;"0.2";0,2;"0.75";"4.0";"iphone";"NULL";126949;NA
"NULL";-1;0;1;"0.133333333333";0,133333333333;"NULL";"NULL";"iphone";"NULL";238907;NA
"238598";0;818;2;"0.266666666667";0,4;"0.5";"8.0";"ipad";"26.0";239434;145
"22135";0;5554;9;"0.511111111111";0,888888888889;"0.516129032258";"31.0";"iphone";"9632.25";99211;147
"NULL";1;0;1;"0.155555555556";0,155555555556;"1.0";"2.0";"iphone";"NULL";50994;NA
"106335";1;2260;3;"0.222222222222";0,222222222222;"0.428571428571";"7.0";"iphone";"46688.0";108913;146
"NULL";0;0;1;"0.177777777778";0,177777777778;"0.4";"5.0";"ipad";"NULL";202368;NA
"96783";0;2325;1;"0.266666666667";0,266666666667;"1.0";"6.0";"iphone";"NULL";99109;146
"91605";-1;1261;2;"0.288888888889";0,333333333333;"0.583333333333";"12.0";"iphone";"2181.0";95048;146
"248075";0;1310;2;"0.222222222222";0,222222222222;"0.75";"4.0";"iphone";"4821.0";249386;145
