"user";"revenue";"units";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad";"dia"
4804;"NULL";"NULL";"NULL";1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";182166;NA
4119;"NULL";"NULL";"192054";0;1494;1;"0.222222222222";"0.4";"1.0";"2.0";"ipod";"NULL";193549;145
4306;"NULL";"NULL";"165951";-1;22;2;"0.177777777778";"0.177777777778";"NULL";"NULL";"iphone";"29.0";165974;146
1500;"NULL";"NULL";"NULL";1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";24223;NA
6164;"NULL";"NULL";"250765";-1;253;2;"0.177777777778";"0.177777777778";"0.166666666667";"6.0";"iphone";"11923.0";251019;145
3689;"NULL";"NULL";"6421";0;584;4;"0.222222222222";"0.222222222222";"0.666666666667";"3.0";"iphone";"1432.33333333";11075;147
6677;"NULL";"NULL";"11769";-1;2141;1;"0.177777777778";"0.177777777778";"0.125";"8.0";"iphone";"NULL";13911;147
205;"NULL";"NULL";"31358";0;3482;5;"0.333333333333";"0.4";"0.578947368421";"19.0";"iphone";"35417.5";174115;147
5255;"NULL";"NULL";"27202";0;1745;3;"0.333333333333";"0.444444444444";"0.888888888889";"9.0";"iphone";"46503.0";120654;147
4085;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.75";"4.0";"ipod";"NULL";204699;NA
5318;"NULL";"NULL";"37199";0;2207;7;"0.444444444444";"0.444444444444";"0.846153846154";"13.0";"iphone";"24941.1666667";186854;147
9976;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"NULL";14518;NA
9903;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";202970;NA
2511;"NULL";"NULL";"243599";-1;172;1;"0.133333333333";"0.222222222222";"1.0";"1.0";"ipad";"NULL";243772;145
1633;"NULL";"NULL";"7684";0;16138;31;"0.888888888889";"1.11111111111";"0.471428571429";"70.0";"iphone";"3626.16666667";117028;147
2043;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"NULL";106392;NA
871;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";44291;NA
3313;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";212816;NA
269;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";188632;NA
2379;"NULL";"NULL";"56105";0;5829;6;"0.444444444444";"0.666666666667";"0.758620689655";"29.0";"ipad";"16238.8";137999;147
6784;"NULL";"NULL";"215429";0;771;3;"0.177777777778";"0.177777777778";"0.285714285714";"7.0";"iphone";"21288.0";257692;145
5214;"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.6";"5.0";"iphone";"NULL";188797;NA
997;"NULL";"NULL";"185314";0;795;3;"0.266666666667";"0.266666666667";"1.0";"5.0";"ipad";"41505.0";186120;145
3354;"NULL";"NULL";"210016";0;329;3;"0.222222222222";"0.222222222222";"1.0";"6.0";"iphone";"26871.0";210448;145
3564;"NULL";"NULL";"180641";0;1079;3;"0.288888888889";"0.288888888889";"0.8";"10.0";"ipad";"578.0";181781;145
2204;"NULL";"NULL";"45512";-1;448;8;"0.177777777778";"0.2";"0.285714285714";"7.0";"ipod";"24165.0";214667;147
2522;"NULL";"NULL";"25230";0;5115;8;"0.444444444444";"0.444444444444";"0.666666666667";"21.0";"ipod";"24148.5714286";192126;147
2440;"NULL";"NULL";"6814";0;22094;15;"1.11111111111";"1.11111111111";"0.516853932584";"89.0";"ipad";"14334.6428571";207977;147
4158;"NULL";"NULL";"35390";-1;3;2;"0.266666666667";"0.311111111111";"0.5";"14.0";"ipad";"21252.0";35394;147
2976;"NULL";"NULL";"80766";0;3109;3;"0.355555555556";"0.4";"0.5";"28.0";"ipad";"44059.5";170976;147
1338;"NULL";"NULL";"153664";0;197;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";153862;146
7765;"NULL";"NULL";"11583";1;1944;3;"0.266666666667";"0.266666666667";"0.666666666667";"9.0";"ipod";"17183.5";39559;147
8425;"NULL";"NULL";"48047";0;1211;6;"0.266666666667";"0.266666666667";"0.777777777778";"9.0";"iphone";"20777.2";151907;147
5243;"NULL";"NULL";"110228";0;262;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"56320.0";110491;146
8147;"NULL";"NULL";"7953";-1;13867;12;"0.666666666667";"0.822222222222";"0.552631578947";"38.0";"iphone";"9862.81818182";119441;147
9747;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";157273;NA
3029;"NULL";"NULL";"9695";-1;29;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";9725;147
7814;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";38899;NA
6497;"NULL";"NULL";"47541";0;19502;12;"0.888888888889";"0.888888888889";"0.5";"80.0";"ipad";"17119.6363636";235899;147
6862;"NULL";"NULL";"74594";-1;538;4;"0.155555555556";"0.155555555556";"0.25";"4.0";"ipad";"4846.33333333";89174;147
6512;"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.818181818182";"11.0";"iphone";"NULL";209461;NA
3557;"NULL";"NULL";"22065";0;2227;3;"0.177777777778";"0.177777777778";"0.157894736842";"19.0";"ipad";"5590.0";34140;147
2693;"NULL";"NULL";"63700";0;17740;11;"0.222222222222";"0.222222222222";"0.333333333333";"6.0";"ipad";"15072.4";214543;147
3441;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"ipad";"NULL";38725;NA
7596;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"ipad";"NULL";231250;NA
3662;"NULL";"NULL";"9700";0;6039;14;"0.444444444444";"0.444444444444";"0.647058823529";"17.0";"ipod";"12545.3846154";172486;147
6923;"NULL";"NULL";"116603";0;14076;11;"0.822222222222";"0.822222222222";"0.393617021277";"94.0";"iphone";"15931.3";200482;146
4570;"NULL";"NULL";"172286";0;3953;5;"0.422222222222";"0.422222222222";"0.588235294118";"51.0";"ipad";"15810.75";237540;146
3143;"NULL";"NULL";"167484";0;1308;2;"0.333333333333";"0.333333333333";"0.6";"10.0";"ipod";"4374.0";168793;146
1659;"NULL";"NULL";"24657";0;33509;57;"0.444444444444";"0.555555555556";"0.833333333333";"12.0";"iphone";"3614.46428571";227534;147
8410;"NULL";"NULL";"236157";0;1114;3;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"633.5";237408;145
6241;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";101828;NA
3223;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";116383;NA
8664;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"6.0";"iphone";"NULL";167775;NA
3652;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";227707;NA
3150;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";205998;NA
8114;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";74844;NA
2390;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";123886;NA
4273;"NULL";"NULL";"946";1;15388;10;"0.444444444444";"0.555555555556";"0.651162790698";"43.0";"ipad";"13226.0";122998;147
9886;"NULL";"NULL";"27886";0;1336;4;"0.222222222222";"0.222222222222";"0.545454545455";"11.0";"iphone";"11502.0";59068;147
6721;"NULL";"NULL";"21012";0;3296;4;"0.288888888889";"0.444444444444";"0.45";"20.0";"iphone";"7368.66666667";44094;147
7209;"NULL";"NULL";"162421";0;1511;5;"0.4";"0.4";"0.769230769231";"13.0";"iphone";"9718.75";201240;146
8442;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";30622;NA
3177;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";31682;NA
453;"NULL";"NULL";"24021";0;1379;3;"0.222222222222";"0.444444444444";"1.0";"3.0";"iphone";"731.0";25487;147
4744;"NULL";"NULL";"256897";0;413;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"2084.0";257311;145
6492;"NULL";"NULL";"183252";0;73;2;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"87691.0";183326;145
6006;"NULL";"NULL";"186194";-1;223;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";186418;145
8365;"NULL";"NULL";"8146";0;1885;3;"0.288888888889";"0.288888888889";"0.533333333333";"15.0";"iphone";"51661.5";112130;147
8657;"NULL";"NULL";"40738";0;16605;18;"0.444444444444";"0.711111111111";"0.578947368421";"19.0";"iphone";"4893.58823529";125129;147
861;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"ipad";"NULL";74895;NA
5630;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";144284;NA
9364;"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"1.0";"4.0";"ipad";"NULL";96947;NA
8293;"NULL";"NULL";"48698";0;7152;18;"0.622222222222";"0.666666666667";"0.540540540541";"37.0";"iphone";"9624.82352941";224956;147
9212;"NULL";"NULL";"117238";-1;263;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";117502;146
3633;"NULL";"NULL";"106047";0;3504;9;"0.444444444444";"0.444444444444";"0.882352941176";"17.0";"iphone";"4874.875";145933;146
888;"NULL";"NULL";"92644";-1;159;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipod";"18193.0";92804;146
3282;"NULL";"NULL";"11698";0;5166;8;"0.622222222222";"0.955555555556";"0.794871794872";"39.0";"iphone";"9262.57142857";78707;147
4155;"NULL";"NULL";"191760";0;2065;2;"0.444444444444";"0.444444444444";"0.882352941176";"17.0";"ipad";"582.0";193900;145
9735;"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.571428571429";"7.0";"iphone";"NULL";14927;NA
3488;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";100528;NA
9998;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";6843;NA
1084;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";147054;NA
7799;"NULL";"NULL";"24701";0;7714;15;"0.666666666667";"0.888888888889";"0.557142857143";"70.0";"iphone";"13252.1428571";210651;147
7868;"NULL";"NULL";"30187";0;1744;4;"0.288888888889";"0.444444444444";"0.7";"10.0";"ipad";"34828.3333333";135165;147
2287;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.285714285714";"7.0";"iphone";"NULL";207454;NA
3996;"NULL";"NULL";"198400";-1;399;3;"0.133333333333";"0.133333333333";"0.333333333333";"3.0";"ipad";"85710.0";198847;145
3234;"NULL";"NULL";"27493";0;506;5;"0.222222222222";"0.222222222222";"0.428571428571";"7.0";"iphone";"18636.75";102015;147
759;"NULL";"NULL";"92994";0;3130;4;"0.333333333333";"0.333333333333";"0.5625";"16.0";"ipad";"39412.0";212080;146
6176;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";256153;NA
1951;"NULL";"NULL";"79896";0;1912;4;"0.4";"0.511111111111";"0.733333333333";"15.0";"ipad";"1204.66666667";84871;147
3578;"NULL";"NULL";"160986";0;486;9;"0.177777777778";"0.177777777778";"0.333333333333";"9.0";"ipod";"10055.75";192040;146
5583;"NULL";"NULL";"12730";0;5765;11;"0.822222222222";"0.888888888889";"0.450704225352";"71.0";"iphone";"2889.2";41666;147
7612;"NULL";"NULL";"208362";-1;75;1;"0.133333333333";"0.155555555556";"NULL";"NULL";"iphone";"NULL";208438;145
3766;"NULL";"NULL";"19248";-1;366;2;"0.155555555556";"0.155555555556";"0.2";"5.0";"iphone";"3612.0";23200;147
2826;"NULL";"NULL";"26175";0;357;2;"0.177777777778";"0.222222222222";"1.0";"3.0";"ipad";"1792.0";28200;147
5437;"NULL";"NULL";"13488";0;9224;17;"0.777777777778";"0.888888888889";"0.44";"50.0";"iphone";"10934.1875";190118;147
2455;"NULL";"NULL";"10040";-1;92;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";10133;147
7608;"NULL";"NULL";"82726";0;113;2;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"374.0";82840;147
3418;"NULL";"NULL";"32413";-1;99;2;"0.177777777778";"0.177777777778";"NULL";"NULL";"ipod";"1083.0";32513;147
3375;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";198720;NA
5585;"NULL";"NULL";"NULL";0;0;1;"0.355555555556";"0.355555555556";"0.521739130435";"23.0";"iphone";"NULL";60758;NA
4082;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";90867;NA
416;"NULL";"NULL";"173015";-1;126;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"316.0";173451;145
1307;"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.666666666667";"18.0";"ipod";"NULL";255427;NA
982;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";122784;NA
5994;"NULL";"NULL";"80790";0;860;5;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"10612.75";123302;147
3846;"NULL";"NULL";"103735";0;512;3;"0.288888888889";"0.288888888889";"0.545454545455";"11.0";"ipod";"4991.0";106767;146
2792;"NULL";"NULL";"75300";1;1055;4;"0.222222222222";"0.222222222222";"0.5";"4.0";"ipad";"27037.3333333";83893;147
3436;"NULL";"NULL";"8793";-1;145;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";8939;147
8304;"NULL";"NULL";"NULL";1;0;1;"0.222222222222";"0.222222222222";"0.6";"5.0";"iphone";"NULL";142532;NA
1825;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipod";"NULL";166724;NA
3931;"NULL";"NULL";"8809";0;9106;14;"0.666666666667";"0.733333333333";"0.46";"50.0";"iphone";"8223.07692308";116294;147
9399;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";257449;NA
9815;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";196092;NA
2667;"NULL";"NULL";"48364";-1;1101;7;"0.177777777778";"0.4";"0.2";"15.0";"iphone";"9764.0";107080;147
8158;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"2.0";"iphone";"NULL";28867;NA
1312;"NULL";"NULL";"3250";0;2332;6;"0.288888888889";"0.288888888889";"0.333333333333";"21.0";"iphone";"38853.8";197728;147
3732;"NULL";"NULL";"140433";0;564;1;"0.222222222222";"0.222222222222";"0.4";"5.0";"iphone";"NULL";140998;146
8242;"NULL";"NULL";"128071";0;1426;2;"0.222222222222";"0.222222222222";"1.0";"4.0";"iphone";"18880.0";129498;146
8544;"NULL";"NULL";"69417";0;1613;1;"0.333333333333";"0.333333333333";"0.75";"12.0";"iphone";"NULL";71031;147
4026;"NULL";"NULL";"5011";-1;808;5;"0.155555555556";"0.177777777778";"0.222222222222";"9.0";"iphone";"23905.25";100845;147
7026;"NULL";"NULL";"33174";0;810;1;"0.288888888889";"0.288888888889";"0.857142857143";"7.0";"iphone";"NULL";33985;147
8290;"NULL";"NULL";"47580";0;501;2;"0.333333333333";"0.333333333333";"0.888888888889";"9.0";"ipad";"10910.0";48082;147
8482;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";196008;NA
5795;"NULL";"NULL";"13249";0;13177;14;"0.555555555556";"0.555555555556";"0.573529411765";"68.0";"iphone";"8143.69230769";121509;147
2932;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.333333333333";"12.0";"iphone";"NULL";2735;NA
8217;"NULL";"NULL";"9885";0;1104;4;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"21483.0";74770;147
8287;"NULL";"NULL";"6666";0;30870;12;"1.0";"1.0";"0.4";"80.0";"iphone";"16254.8181818";188124;147
3491;"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.333333333333";"0.833333333333";"6.0";"iphone";"NULL";221115;NA
2944;"NULL";"NULL";"205898";-1;225;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";206124;145
1480;"NULL";"NULL";"61220";0;1599;4;"0.177777777778";"0.177777777778";"0.5";"8.0";"iphone";"44155.3333333";193902;147
6729;"NULL";"NULL";"133158";1;1360;6;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"23067.2";248466;146
1969;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.4";"5.0";"iphone";"NULL";225100;NA
6821;"NULL";"NULL";"17792";-1;170;3;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"6874.5";31600;147
3958;"NULL";"NULL";"98419";0;483;1;"0.222222222222";"0.266666666667";"1.0";"2.0";"ipad";"NULL";98903;146
1287;"NULL";"NULL";"21490";1;2243;7;"0.333333333333";"0.333333333333";"0.705882352941";"17.0";"iphone";"4105.0";47153;147
7471;"NULL";"NULL";"230060";0;839;2;"0.4";"0.4";"0.882352941176";"17.0";"iphone";"101043.0";230900;145
2342;"NULL";"NULL";"NULL";0;0;1;"0.288888888889";"0.288888888889";"1.0";"9.0";"ipad";"NULL";36320;NA
1930;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"ipad";"NULL";216677;NA
5712;"NULL";"NULL";"204202";0;1544;1;"0.333333333333";"0.333333333333";"1.0";"7.0";"ipad";"NULL";205747;145
2309;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";161207;NA
1599;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";256504;NA
5543;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"NULL";252673;NA
1789;"NULL";"NULL";"72679";0;3991;6;"0.444444444444";"0.444444444444";"0.479166666667";"48.0";"ipod";"7038.0";106618;147
4732;"NULL";"NULL";"15368";0;3919;7;"0.333333333333";"0.377777777778";"0.666666666667";"12.0";"ipod";"24306.8333333";161221;147
4054;"NULL";"NULL";"18796";0;1092;3;"0.177777777778";"0.177777777778";"1.0";"4.0";"iphone";"130168.0";192237;147
5807;"NULL";"NULL";"13812";0;3742;5;"0.444444444444";"0.511111111111";"0.545454545455";"33.0";"ipod";"17543.75";85179;147
796;"NULL";"NULL";"61135";0;1347;3;"0.222222222222";"0.333333333333";"0.75";"4.0";"ipad";"40003.0";141363;147
5548;"NULL";"NULL";"100105";0;535;3;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"366.0";100738;146
3345;"NULL";"NULL";"619";0;10748;5;"0.466666666667";"0.511111111111";"0.511363636364";"88.0";"ipad";"17902.0";77075;147
2866;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";12787;NA
3120;"NULL";"NULL";"23845";0;450;3;"0.222222222222";"0.377777777778";"0.75";"4.0";"ipad";"595.0";25309;147
7183;"NULL";"NULL";"199340";1;1023;4;"0.288888888889";"0.288888888889";"0.636363636364";"11.0";"iphone";"12044.6666667";200408;145
727;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";244565;NA
7679;"NULL";"NULL";"204225";-1;840;3;"0.155555555556";"0.155555555556";"0.222222222222";"9.0";"ipod";"30316.5";207580;145
1587;"NULL";"NULL";"132323";-1;145;2;"0.177777777778";"0.177777777778";"0.5";"2.0";"ipad";"10197.0";132469;146
5366;"NULL";"NULL";"146711";0;268;2;"0.222222222222";"0.222222222222";"1.0";"2.0";"iphone";"104009.0";146980;146
9796;"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.4";"0.5";"2.0";"ipad";"NULL";184;NA
8500;"NULL";"NULL";"48786";0;14396;22;"0.888888888889";"1.11111111111";"0.62";"50.0";"iphone";"2655.19047619";104754;147
8026;"NULL";"NULL";"186865";0;268;2;"0.2";"0.2";"1.0";"4.0";"iphone";"9879.0";187134;145
3505;"NULL";"NULL";"79681";1;4053;13;"0.444444444444";"0.444444444444";"0.472222222222";"36.0";"iphone";"12355.8333333";227992;147
1614;"NULL";"NULL";"10439";0;7090;10;"0.577777777778";"1.11111111111";"0.46511627907";"43.0";"iphone";"21145.1111111";201112;147
5676;"NULL";"NULL";"200634";0;929;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"1390.0";201564;145
1261;"NULL";"NULL";"41536";0;1149;3;"0.444444444444";"0.444444444444";"0.916666666667";"12.0";"ipod";"40015.5";82481;147
3244;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"NULL";186979;NA
5166;"NULL";"NULL";"198096";0;500;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";198597;145
3877;"NULL";"NULL";"74775";1;1271;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"NULL";76047;147
5915;"NULL";"NULL";"NULL";0;0;1;"0.2";"0.2";"0.3";"10.0";"iphone";"NULL";215429;NA
5996;"NULL";"NULL";"23337";0;428;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"15618.0";23766;147
5432;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";39677;NA
2199;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";220787;NA
2990;"NULL";"NULL";"96744";-1;800;3;"0.155555555556";"0.155555555556";"0.111111111111";"9.0";"iphone";"28913.5";251985;146
4167;"NULL";"NULL";"42697";-1;892;2;"0.222222222222";"0.333333333333";"1.0";"3.0";"iphone";"1933.0";45423;147
5209;"NULL";"NULL";"17044";-1;1545;6;"0.177777777778";"0.177777777778";"0.285714285714";"14.0";"ipad";"32724.6";180811;147
4494;"NULL";"NULL";"128583";-1;258;3;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"47363.5";136952;146
9412;"NULL";"NULL";"112716";0;3875;4;"0.444444444444";"0.466666666667";"0.6875";"16.0";"iphone";"22470.0";180436;146
6921;"NULL";"NULL";"52134";0;1010;1;"0.222222222222";"0.666666666667";"1.0";"3.0";"iphone";"NULL";53145;147
9418;"NULL";"NULL";"318";0;773;2;"0.222222222222";"0.222222222222";"0.666666666667";"3.0";"ipod";"13689.0";14308;147
2202;"NULL";"NULL";"46623";0;911;2;"0.288888888889";"0.288888888889";"0.75";"12.0";"iphone";"115393.0";162101;147
7932;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";78716;NA
7902;"NULL";"NULL";"173887";-1;118;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"621.0";174006;145
6306;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.75";"4.0";"ipad";"NULL";131242;NA
1676;"NULL";"NULL";"155821";0;2072;6;"0.2";"0.2";"0.25";"12.0";"iphone";"13626.6";219301;146
1149;"NULL";"NULL";"13125";1;13635;7;"0.555555555556";"0.666666666667";"0.516129032258";"62.0";"ipad";"27529.6666667";179604;147
6211;"NULL";"NULL";"6923";0;14583;12;"0.666666666667";"0.755555555556";"0.432989690722";"97.0";"ipad";"23440.6363636";258233;147
2957;"NULL";"NULL";"779";0;1168;2;"0.222222222222";"0.444444444444";"1.0";"3.0";"iphone";"33241.0";34851;147
39;"NULL";"NULL";"5714";0;4032;5;"0.355555555556";"0.4";"0.692307692308";"13.0";"ipad";"21862.5";94314;147
5163;"NULL";"NULL";"33847";0;13361;16;"0.888888888889";"0.888888888889";"0.38202247191";"89.0";"ipad";"12994.0666667";215877;147
3429;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";199432;NA
964;"NULL";"NULL";"413";0;8000;10;"0.444444444444";"0.444444444444";"0.48275862069";"29.0";"ipad";"9357.33333333";84856;147
3266;"NULL";"NULL";"63264";0;3618;5;"0.444444444444";"0.444444444444";"0.433333333333";"30.0";"iphone";"43849.5";197151;147
874;"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";14284;NA
7455;"NULL";"NULL";"31251";-1;2555;3;"0.288888888889";"0.333333333333";"0.636363636364";"11.0";"iphone";"2526.5";38688;147
6276;"NULL";"NULL";"3203";0;19446;24;"0.888888888889";"0.888888888889";"0.350649350649";"77.0";"ipod";"10704.0869565";250479;147
7626;"NULL";"NULL";"10049";0;248;2;"0.155555555556";"0.333333333333";"1.0";"2.0";"ipad";"19037.0";29090;147
2459;"NULL";"NULL";"1982";0;595;2;"0.288888888889";"1.0";"0.875";"8.0";"ipad";"761.0";2578;147
3699;"NULL";"NULL";"3642";0;44758;30;"0.888888888889";"1.11111111111";"0.202764976959";"217.0";"iphone";"8699.96551724";256886;147
6101;"NULL";"NULL";"137835";0;1427;7;"0.266666666667";"0.266666666667";"0.5";"10.0";"iphone";"327.166666667";139755;146
7063;"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";1328;NA
6942;"NULL";"NULL";"13252";0;21344;17;"1.06666666667";"1.11111111111";"0.513157894737";"76.0";"iphone";"5391.875";100208;147
1195;"NULL";"NULL";"180754";-1;57;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";180812;145
502;"NULL";"NULL";"133873";1;1443;5;"0.311111111111";"0.311111111111";"0.888888888889";"9.0";"iphone";"17405.75";203421;146
5316;"NULL";"NULL";"192525";0;829;2;"0.222222222222";"0.511111111111";"0.75";"4.0";"iphone";"542.0";193503;145
1871;"NULL";"NULL";"5449";0;1819;1;"0.288888888889";"0.288888888889";"0.388888888889";"18.0";"ipad";"NULL";7269;147
2443;"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";77111;NA
7515;"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";155025;NA
5613;"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";118936;NA
